"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"EXK3EDS5","webpage","","","Using org-ref for citations and references","","","","","http://kitchingroup.cheme.cmu.edu/blog/2014/05/13/Using-org-ref-for-citations-and-references/","","","2020-06-07 22:25:59","2020-06-07 22:25:59","2020-06-07 22:25:59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Y9ITKI8K","webpage","","","The Zettelkasten Method - LessWrong 2.0","","","","","https://www.lesswrong.com/posts/NfdHG6oHBJ8Qxc26s/the-zettelkasten-method-1","Early this year, Conor White-Sullivan introduced me to the Zettelkasten method of note-taking. I would say that this significantly increased my research productivity. I’ve been saying “at least 2x”. Naturally, this sort of thing is difficult to quantify. The truth is, I think it may be more like 3x, especially along the dimension of “producing ideas” and also “early-stage development of ideas”. (What I mean by this will become clearer as I describe how I think about research productivity more generally.) However, it is also very possible that the method produces serious biases in the types of ideas produced/developed, which should be considered. (This would be difficult to quantify at the best of times, but also, it should be noted that other factors have dramatically  decreased my overall research productivity. So, unfortunately, someone looking in from outside would not see an overall boost. Still, my impression is that it's been very useful.) I think there are some specific reasons why Zettelkasten has worked so well for me. I’ll try to make those clear, to help readers decide whether it would work for them. However, I honestly didn’t think Zettelkasten sounded like a good idea before I tried it. It only took me about 30 minutes of working with the cards to decide that it was really good. So, if you’re like me, this is a cheap experiment. I think a lot of people should actually try it to see how they like it, even if it sounds terrible. My plan for this document is to first give a short summary and then an overview of Zettelkasten, so that readers know roughly what I’m talking about, and can possibly experiment with it without reading any further. I’ll then launch into a longer discussion of why it worked well for me, explaining the specific habits which I think contributed, including some descriptions of my previous approaches to keeping research notes. I expect some of this may be useful even if you don’t use Zettelkasten -- if Zettelkasten isn’t for you, may","","2020-06-07 21:40:15","2020-06-07 21:40:15","2020-06-07 21:40:15","","","","","","","","","","","","","","","","","","","","","","","C:\Users\aba80\Zotero\storage\2D9KSFFA\The Zettelkasten Method - LessWrong 2.0.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PLVUL22C","webpage","","","Citations - Zettlr Docs","","","","","https://docs.zettlr.com/en/academic/citations/","","","2020-06-07 06:29:45","2020-06-07 06:29:45","2020-06-07 06:29:34","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JL35LZIV","journalArticle","2020","Poor, Christopher J","Research Note-Taking with Zotero","","","","","","","2020","2020-06-07 06:08:01","2020-06-07 06:11:07","","20","","","","","","","","","","","","","en","","","","","Zotero","","","","C:\Users\aba80\Zotero\storage\L2FLCSUX\Poor - Research Note-Taking with Zotero.pdf","","zotero; note-taking; zettel; zettelkasten","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7HTYMFTU","webpage","","","Zettelkasten knowledge and info management • Zettelkasten Method","","","","","https://zettelkasten.de/","","","2020-06-07 05:38:32","2020-06-07 06:10:46","2020-06-07 05:38:32","","","","","","","","","","","","","","","","","","","","","","","C:\Users\aba80\Zotero\storage\T7ULA4BH\20200607171801.html; C:\Users\aba80\Zotero\storage\XIRJVDQK\20200607171801.org; /Users/arindambose/zettlr/20200607171801.org","","note-taking; zettel; zettelkasten; note","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"J8329HTH","webpage","2020","librarygeekadam","Anyone have experience using Zotero as a slip box, zettelkasten, or smart notes?","Zotero Forums","","","","https://forums.zotero.org/discussion/81735/anyone-have-experience-using-zotero-as-a-slip-box-zettelkasten-or-smart-notes","Zotero is a powerful, easy-to-use research tool that helps you gather, organize, and analyze sources and then share the results of your research., I am looking for a good note taking system and came across the concept of Zettelkasten or slip box or sometimes referred to as smart notes.","2020-03-04","2020-06-07 06:02:33","2020-06-07 06:04:50","2020-06-07 06:02:33","","","","","","","","","","","","","","en","","","","","","","","","C:\Users\aba80\Zotero\storage\56PZZNDT\Anyone have experience using Zotero as a slip box,.html","","zotero; productivity; zettel; zettelkasten; discussion","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"5MS5XTHK","webpage","","","Zettelkasten knowledge and info management • Zettelkasten Method","","","","","https://zettelkasten.de/","","","2020-06-07 05:39:07","2020-06-07 05:39:07","2020-06-07 05:39:07","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9DXPF3R2","journalArticle","1992","Doll, R.","Sir Austin Bradford Hill and the progress of medical science.","BMJ","","0959-8138, 1468-5833","10.1136/bmj.305.6868.1521","http://www.bmj.com/cgi/doi/10.1136/bmj.305.6868.1521","","1992-12-19","2020-06-01 09:33:41","2020-06-01 09:33:41","2020-06-01 09:33:41","1521-1526","","6868","305","","BMJ","","","","","","","","en","","","","","DOI.org (Crossref)","","","","C:\Users\aba80\Zotero\storage\75V8GQUX\Doll - 1992 - Sir Austin Bradford Hill and the progress of medic.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BGX3QYCN","webpage","2016","shanelynn","Using iloc, loc, & ix to select rows and columns in Pandas DataFrames","Shane Lynn","","","","https://www.shanelynn.ie/select-pandas-dataframe-rows-and-columns-using-iloc-loc-and-ix/","Pandas Data Selection There are multiple ways to select and index rows and columns from Pandas DataFrames. I find tutorials online focusing on advanced selections of row and column choices a little…","2016-10-02","2020-05-29 03:37:05","2020-05-29 03:37:05","2020-05-29 03:37:05","","","","","","","","","","","","","","en-US","","","","","","","Library Catalog: www.shanelynn.ie","","C:\Users\aba80\Zotero\storage\XJLTVFR5\select-pandas-dataframe-rows-and-columns-using-iloc-loc-and-ix.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"G5WNAE7W","webpage","","","Pyplot tutorial — Matplotlib 3.2.1 documentation","","","","","https://matplotlib.org/3.2.1/tutorials/introductory/pyplot.html","","","2020-05-28 20:57:36","2020-05-28 20:57:36","2020-05-28 20:57:36","","","","","","","","","","","","","","","","","","","","","","","C:\Users\aba80\Zotero\storage\32T7KY3K\pyplot.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P4D5G29A","blogPost","2018","","Python | Pandas.melt()","GeeksforGeeks","","","","https://www.geeksforgeeks.org/python-pandas-melt/","A Computer Science portal for geeks. It contains well written, well thought and well explained computer science and programming articles, quizzes and practice/competitive programming/company interview Questions.","2018-09-26","2020-05-28 07:25:19","2020-05-28 07:25:19","2020-05-28 07:25:19","","","","","","","","","","","","","","en-US","","","","","","","Library Catalog: www.geeksforgeeks.org Section: Python","","C:\Users\aba80\Zotero\storage\9NHV22WD\python-pandas-melt.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CS9ZVF6J","blogPost","2018","","Tips on Working with Datetime Index in pandas","Sergi's Blog","","","","http://sergilehkyi.com/tips-on-working-with-datetime-index-in-pandas/","As you may understand from the title it is not a complete guide on Time Series or Datetime data type in Python. So if you expect to get in-depth explanation from A to Z it's a wrong place. Seriously. There is a fantastic article on this topic, well explained, detailed and quite straightforward. Don'","2018-10-28","2020-05-28 07:19:26","2020-05-28 07:19:26","2020-05-28 07:19:26","","","","","","","","","","","","","","en-GB","","","","","","","Library Catalog: sergilehkyi.com Section: Data Science","","C:\Users\aba80\Zotero\storage\4MZZ82RA\tips-on-working-with-datetime-index-in-pandas.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"FXETI4ZU","webpage","","","ARIMA Time Series Data Forecasting and Visualization in Python","DigitalOcean","","","","https://www.digitalocean.com/community/tutorials/a-guide-to-time-series-forecasting-with-arima-in-python-3","In this tutorial, we will produce reliable forecasts of time series. We will begin by introducing and discussing the concepts of autocorrelation, stationarity, and seasonality, and proceed to apply one of the most commonly used method for time-series","","2020-05-28 00:02:39","2020-05-28 00:02:39","2020-05-28 00:02:39","","","","","","","","","","","","","","en","","","","","","","Library Catalog: www.digitalocean.com","","C:\Users\aba80\Zotero\storage\YCHYWC2U\a-guide-to-time-series-forecasting-with-arima-in-python-3.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SXH2RLTT","webpage","","","Agenda","","","","","https://dvc.org/doc/tutorials/get-started/agenda","Open-source version control system for Data Science and Machine Learning projects. Git-like experience to organize your data, models, and experiments.","","2020-05-26 08:06:45","2020-05-26 08:06:45","2020-05-26 08:06:45","","","","","","","","","","","","","","en","","","","","","","Library Catalog: dvc.org","","C:\Users\aba80\Zotero\storage\NJWVUABE\agenda.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WTVA3XMS","blogPost","2019","","How To Write Text To File In Ipython And Jupyter Notebook","","","","","https://www.dev2qa.com/how-to-write-text-to-file-in-ipython-and-jupyter-notebook/","IPython provide a lot of magic commands, with %%writefile command, you can create text file and write text to it in ipython interface and jupyter notebook easily. This article will […]","2019-03-19","2020-05-23 07:11:38","2020-05-23 07:11:38","2020-05-23 07:11:38","","","","","","","","","","","","","","en-US","","","","","","","Library Catalog: www.dev2qa.com","","C:\Users\aba80\Zotero\storage\7VS2NMEH\how-to-write-text-to-file-in-ipython-and-jupyter-notebook.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"T9HGUPUV","webpage","","","Scipy Lecture Notes — Scipy lecture notes","","","","","http://scipy-lectures.org/","","","2020-05-23 03:43:44","2020-05-23 03:43:44","2020-05-23 03:43:44","","","","","","","","","","","","","","","","","","","","","","","C:\Users\aba80\Zotero\storage\AKICQRSH\scipy-lectures.org.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PK2SULB5","webpage","","","Albeck Lab · ASCB Workshop","","","","","https://www.mcb.ucdavis.edu/faculty-labs/albeck/workshop.htm","","","2020-05-22 11:13:58","2020-05-22 11:13:58","2020-05-22 11:13:58","","","","","","","","","","","","","","","","","","","","","","","C:\Users\aba80\Zotero\storage\2MURDNER\workshop.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R4VY3Z2L","webpage","","Oslo (PRIO), Peace Pesearch Institute","The Battle Deaths Dataset version 3.0 - PRIO","","","","","https://www.prio.org/Data/Armed-Conflict/Battle-Deaths/The-Battle-Deaths-Dataset-version-30/","PRIO's purpose is to conduct research for a more peaceful world. In pursuit of this, we cultivate academic excellence, communicate with communities of scholars, policy-makers, practitioners, as well as the general public, and we engage in shaping the global peace research agenda.","","2020-05-22 10:58:11","2020-05-22 10:58:11","2020-05-22 10:58:11","","","","","","","","","","","","","","en","","","","","","","Library Catalog: www.prio.org","","C:\Users\aba80\Zotero\storage\VGQV8E8T\The-Battle-Deaths-Dataset-version-30.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AMMK4KE8","webpage","","","Principles of Econometrics","","","","","http://www.principlesofeconometrics.com/","","","2020-05-22 10:57:37","2020-05-22 10:57:37","2020-05-22 10:57:37","","","","","","","","","","","","","","","","","","","","","","","C:\Users\aba80\Zotero\storage\MDPUG4UM\www.principlesofeconometrics.com.html","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
